"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","geneSymbol"
"ENSG00000005471",0.16449618573138,1.10934390554024,4.0804728567969,0.27186650774858,0.785724664529813,NA,"ABCB4"
"ENSG00000005483",760.631160244424,-0.12696218537665,0.128513873912253,-0.987925906453786,0.323188936726311,0.662490523301303,"KMT2E"
"ENSG00000005486",278.532160966835,0.0424597991349354,0.17028735838738,0.249342050619784,0.803096206542236,0.940701256886751,"RHBDD2"
"ENSG00000005513",0,NA,NA,NA,NA,NA,"SOX8"
"ENSG00000005801",1031.60152668617,0.150166765278357,0.17091726966056,0.878593284204614,0.37962183843072,0.710785186993916,"ZNF195"
"ENSG00000005810",6182.09462112775,-0.0714029512479157,0.238040196617978,-0.299961738657558,0.764206340609207,0.926246534627079,"MYCBP2"
"ENSG00000005812",1734.83007052908,-0.202520617095195,0.096438104746209,-2.10000619182798,0.0357282964514535,0.184276788274834,"FBXL3"
"ENSG00000005844",19.0447086860962,-1.22309611717449,0.70551934182821,-1.73361103609872,0.0829871209843598,0.314319801261747,"ITGAL"
"ENSG00000005882",473.024725786682,0.0138954115834574,0.139144274232806,0.0998633372452585,0.920452823444264,0.978545843805537,"PDK2"
"ENSG00000005884",14823.1722325544,-0.0478957981830617,0.0791911737912061,-0.604812328067555,0.545303701369902,0.826267328761785,"ITGA3"
"ENSG00000005889",1849.59059745959,-0.326081552171832,0.136238388748439,-2.39346306989826,0.0166901614376764,0.110406579796979,"ZFX"
"ENSG00000005893",3011.22367792823,-0.0452426851469906,0.0810473536513868,-0.558225322711896,0.576690531197419,0.844286645003001,"LAMP2"
"ENSG00000005961",4.32679009937009,1.00520242317216,1.28996792490749,0.779246060125293,0.435834782236096,0.754077991999608,"ITGA2B"
"ENSG00000005981",0.995632912660792,1.15868604653566,3.43114286505679,0.33769682350912,0.735591668760734,NA,"ASB4"
"ENSG00000006007",2120.00679208837,-0.0487562399890468,0.0879006163338049,-0.554674608923034,0.579117246590801,0.845644051894462,"GDE1"
"ENSG00000006015",673.669962695005,0.157772149629861,0.128151546013145,1.23113730999139,0.218271513267091,0.546236719646257,"REX1BD"
"ENSG00000006016",2.887393134726,-0.552895539546666,1.91251265322115,-0.289093794289649,0.77250960238783,NA,"CRLF1"
"ENSG00000006025",490.822870905478,0.125211749153961,0.155792189876031,0.803710052818413,0.421564446975443,0.742940907262058,"OSBPL7"
"ENSG00000006042",619.681146719765,0.555580172886125,0.133785055965244,4.15278200451969,3.28457603736523e-05,0.000780280019229382,"TMEM98"
"ENSG00000006059",0,NA,NA,NA,NA,NA,"KRT33A"
"ENSG00000006062",722.691476655253,-0.139162048763927,0.123261967359832,-1.12899422055855,0.258900271727382,0.595456020681177,"MAP3K14"
"ENSG00000006071",11.7791115392335,1.09413122071501,0.769318319820632,1.42220871715379,0.154965668916292,0.455600145641532,"ABCC8"
"ENSG00000006116",0.147554999871547,-0.814209446102244,4.0804728567969,-0.199538013038367,0.841841911053772,NA,"CACNG3"
"ENSG00000006118",5182.45151953392,-0.305263346763768,0.0772803989371021,-3.9500746756266,7.8126814242046e-05,0.00159238202806482,"TMEM132A"
"ENSG00000006125",30439.2911159846,-0.0222866626638256,0.0635814143914323,-0.350521656008155,0.725947240640694,0.910976468784817,"AP2B1"
"ENSG00000006128",0,NA,NA,NA,NA,NA,"TAC1"
"ENSG00000006194",460.706198456734,0.00204410715546866,0.154502203692529,0.0132302783171727,0.989444073148539,0.997658046167,"ZNF263"
"ENSG00000006210",7.98201675022143,-0.176556306532117,1.06754653751218,-0.165385114679464,0.868640869105769,0.962653293101378,"CX3CL1"
"ENSG00000006282",724.262195460443,-0.353811837019992,0.160921302485357,-2.19866376642202,0.0279018391689474,0.154888766300748,"SPATA20"
"ENSG00000006283",2.5282425979996,2.88692959772793,2.34284771400669,1.2322310069359,0.217862803753236,NA,"CACNA1G"
"ENSG00000006327",3385.09454494008,-0.285030143251822,0.0870968802566036,-3.27256432620859,0.00106576617806956,0.0139630063589098,"TNFRSF12A"
"ENSG00000006377",0.723358117783785,3.0442781049809,3.33362929535565,0.913202349530024,0.361136128479945,NA,"DLX6"
"ENSG00000006432",2176.84900103018,0.0674044443610923,0.0871456576117726,0.773468767214702,0.439245005956808,0.756618023696553,"MAP3K9"
"ENSG00000006451",2019.67198373145,-0.171610376403702,0.0817694708418937,-2.09870963621034,0.0358425047044806,0.184688938116804,"RALA"
"ENSG00000006453",283.637205511538,-0.12600201731181,0.195568017748284,-0.644287439033038,0.519389059350208,0.811275465552433,"BAIAP2L1"
"ENSG00000006459",299.092705556611,-0.241772950808044,0.189179802662976,-1.27800614761589,0.20124725865378,0.522984786679692,"KDM7A"
"ENSG00000006468",715.130122028226,-0.269135225838862,0.15744874180817,-1.70935139111348,0.0873858792091599,0.324736943350533,"ETV1"
"ENSG00000006530",1144.29574605922,0.0481566423358761,0.164604187346728,0.292560250818147,0.769858300204181,0.927735246661569,"AGK"
"ENSG00000006534",134.681706892858,-0.008349995728356,0.270844758436152,-0.0308294529182273,0.975405551547018,0.994066338495205,"ALDH3B1"
"ENSG00000006555",2.06059110600597,-0.927511449332197,1.72738691435831,-0.536944816255454,0.591305732845767,NA,"TTC22"
"ENSG00000006576",1265.37570589686,-0.367620005463081,0.0937627006495003,-3.92074890032554,8.82742074547642e-05,0.00176264715355286,"PHTF2"
"ENSG00000006606",0.674784819929207,-1.43920044482809,3.95711777385837,-0.363699168707026,0.716082664181141,NA,"CCL26"
"ENSG00000006607",1463.81740332957,0.245538978753203,0.122726948341555,2.00069326314426,0.0454254558815634,0.216397173196926,"FARP2"
"ENSG00000006611",0.599786957825726,1.30437193909111,4.05390823989473,0.321756651089117,0.747637056673435,NA,"USH1C"
"ENSG00000006625",557.960039976931,0.110912454299943,0.124946166561961,0.887681930161029,0.374711868534303,0.707219378106826,"GGCT"
"ENSG00000006634",1596.85149912603,-0.0120228749420616,0.0880179783847035,-0.136595672414933,0.891350397350725,0.971200657389304,"DBF4"
"ENSG00000006638",270.565543183561,0.496370425995222,0.226704104816861,2.18950788913243,0.0285599457781519,0.157785748894576,"TBXA2R"
"ENSG00000006652",2689.87685906234,-0.184704313015945,0.0833429363879918,-2.21619636913294,0.0266780564442367,0.150421404467783,"IFRD1"
"ENSG00000006659",0.442664999614642,-2.20281827491128,4.00039572143482,-0.550650092716625,0.581873562708187,NA,"LGALS14"
"ENSG00000006695",1498.50375277569,0.0619819382139427,0.120894231941835,0.512695578758163,0.608164282879342,0.858961930945393,"COX10"
"ENSG00000006704",540.350034348719,0.161456315700447,0.122520101054398,1.31779450319554,0.187572448517371,0.505874933013717,"GTF2IRD1"
"ENSG00000006712",1180.02802944733,-0.0500014827824044,0.118587065188414,-0.421643648090632,0.673285142002753,0.886337558790031,"PAF1"
"ENSG00000006715",1254.64084167191,-0.140838465673767,0.16157346125133,-0.871668308539173,0.383389353917632,0.713510555666524,"VPS41"
"ENSG00000006740",16.3594616512364,-0.144860351003746,0.642295494427875,-0.225535368472077,0.821562813972959,0.948101564289125,"ARHGAP44"
"ENSG00000006744",6222.69555758461,0.160542955262661,0.0676964099417496,2.37151357658113,0.0177153958337467,0.115187108842014,"ELAC2"
"ENSG00000006747",43.6811600237083,1.31771190561749,0.561402471059819,2.34717867046417,0.018916181467713,0.120827202621366,"SCIN"
"ENSG00000006756",48.1052289384397,-0.761919737701733,0.4262340046797,-1.7875620652892,0.073846690325916,0.291810038044238,"ARSD"
"ENSG00000006757",97.2999855990523,0.441864273292527,0.291853802344038,1.51399183338943,0.130027910778575,0.412057105036864,"PNPLA4"
"ENSG00000006788",0.167142217674946,-0.814209446102245,4.0804728567969,-0.199538013038368,0.841841911053772,NA,"MYH13"
"ENSG00000006837",65.3279565784423,-0.300636315236345,0.339604645808706,-0.885253835442785,0.376019742411688,0.707951389151329,"CDKL3"
"ENSG00000007001",0.501426653024839,-2.36617458713914,3.99047912156621,-0.592955009926337,0.55321126171404,NA,"UPP2"
"ENSG00000007047",675.380386242111,0.121163717574026,0.136564497488786,0.887227059755961,0.374956666553616,0.707268798634647,"MARK4"
"ENSG00000007062",0.868004712750018,-0.620905630413616,3.24126884805313,-0.191562520580964,0.848084902973828,NA,"PROM1"
"ENSG00000007080",1891.66685288369,-0.0201901938108029,0.088117256119555,-0.229128716666,0.818768874434651,0.946906672223464,"CCDC124"
"ENSG00000007129",0,NA,NA,NA,NA,NA,"CEACAM21"
"ENSG00000007168",7848.71281305076,-0.0646066701498743,0.0674744598875023,-0.95749814459561,0.338315882446581,0.67733811093152,"PAFAH1B1"
"ENSG00000007171",0,NA,NA,NA,NA,NA,"NOS2"
"ENSG00000007174",12.7411392956838,-1.30722000491226,1.1705513124556,-1.11675583206169,0.264098738457513,0.601134425960639,"DNAH9"
"ENSG00000007202",23116.9605732602,0.0581969422868062,0.0704283890705592,0.826327892130277,0.408618115386654,0.73320009637815,"BLTP2"
"ENSG00000007216",0.161014190495268,-0.814209446102244,4.0804728567969,-0.199538013038367,0.841841911053772,NA,"SLC13A2"
"ENSG00000007237",6.13845271320534,-0.466493971584852,1.23943797043586,-0.376375407815532,0.706637825922747,0.900922675991938,"GAS7"
"ENSG00000007255",2.94090138836004,3.13475292064555,1.78042525086045,1.7606765120471,0.0782931703842191,NA,"TRAPPC6A"
"ENSG00000007264",2.76136872337445,-0.698698250972525,1.8136846511704,-0.385236899105719,0.700061907487449,NA,"MATK"
"ENSG00000007306",0,NA,NA,NA,NA,NA,"CEACAM7"
"ENSG00000007312",0.489710756522727,-0.77854748216142,4.03563378100371,-0.192918268705687,0.847022977428411,NA,"CD79B"
"ENSG00000007314",5.08420793306763,2.37529385494123,1.44408448787708,1.6448441035698,0.100001964415521,0.352167632682391,"SCN4A"
"ENSG00000007341",643.717638572295,-0.249465405418383,0.129483800434264,-1.92661479336969,0.0540276536616034,0.240762128896425,"ST7L"
"ENSG00000007350",0.393215597169654,2.14957582281753,4.02575538916633,0.533955895234527,0.593372048821492,NA,"TKTL1"
"ENSG00000007372",1.63938788286951,1.40290627009601,2.06444498499383,0.679556142349902,0.496785547683142,NA,"PAX6"
"ENSG00000007376",1682.80760483848,-0.00770409256579573,0.0961178142296315,-0.0801525984287384,0.936115889779267,0.982587086993379,"RPUSD1"
"ENSG00000007384",582.089731828078,-0.0227935596456368,0.121721981666942,-0.187259189617904,0.851457418904557,0.957444603163971,"RHBDF1"
"ENSG00000007392",1492.72854538572,0.0193899067183194,0.103568034635261,0.187219027440325,0.851488906859877,0.957444603163971,"LUC7L"
"ENSG00000007402",0.339394643311779,-0.052504750857552,4.0804728567969,-0.0128673202102286,0.989733647162597,NA,"CACNA2D2"
"ENSG00000007516",58.510240024178,1.24802928303202,0.380253475794943,3.28209829094379,0.00103037681761036,0.0135986169213054,"BAIAP3"
"ENSG00000007520",712.728125442967,-0.0266560124626599,0.11584830555203,-0.230094107424713,0.818018643658312,0.9465567607989,"TSR3"
"ENSG00000007541",883.015203216074,0.134693519098815,0.120439008085491,1.11835460321299,0.263415574815178,0.6003407442952,"PIGQ"
"ENSG00000007545",1599.03661809643,0.264660745568563,0.0937053968989853,2.82439170343484,0.00473704535854907,0.0443350120057947,"CRAMP1"
"ENSG00000007866",1104.63765571841,-0.268552153364698,0.116004366106588,-2.31501763578403,0.0206119669411618,0.128162322543313,"TEAD3"
"ENSG00000007908",0.161014190495268,-0.814209446102244,4.0804728567969,-0.199538013038367,0.841841911053772,NA,"SELE"
"ENSG00000007923",2468.380723244,-0.0501605698301151,0.0943537642684146,-0.53162234934708,0.594987582432366,0.853649353754824,"DNAJC11"
"ENSG00000007933",7.91901603075577,0.651129446071238,0.977984188385571,0.665787293704722,0.505547067616613,0.802388971608434,"FMO3"
"ENSG00000007944",254.140480765863,0.128672161674858,0.176782149629489,0.727857206989149,0.466701001103145,0.777369234654541,"MYLIP"
"ENSG00000007952",0,NA,NA,NA,NA,NA,"NOX1"
"ENSG00000008018",2458.96658228426,-0.175958938787349,0.0844250615908823,-2.08420267005588,0.0371417359926749,0.189509666211519,"PSMB1"
"ENSG00000008056",2.14414762907424,-1.2179642982949,1.88136681841555,-0.647382682830905,0.517384300806832,NA,"SYN1"
"ENSG00000008083",1843.30599286087,-0.270676488438588,0.0886606209078101,-3.05295051700618,0.0022660330125014,0.025003754975374,"JARID2"
"ENSG00000008086",793.961748281077,0.139195982476063,0.199026603685031,0.699383800450852,0.484312208894025,0.789861627710659,"CDKL5"
"ENSG00000008118",2.68593314062078,-0.776316613354089,1.69646971793659,-0.45760711502609,0.647234730862478,NA,"CAMK1G"
"ENSG00000008128",734.758075030895,0.106613803344958,0.162603662985986,0.655666676796491,0.512038614100396,0.806528914653013,"CDK11A"
"ENSG00000008130",2246.89340106386,0.323133276699759,0.105799913237121,3.05419226550353,0.00225667403722662,0.0249516169728671,"NADK"
"ENSG00000008196",2.06333885841533,1.5223726409661,2.00957477379367,0.757559589630083,0.448714679672284,NA,"TFAP2B"
"ENSG00000008197",0,NA,NA,NA,NA,NA,"TFAP2D"
"ENSG00000008226",1.77433575849027,-1.54829892804105,2.04270698882022,-0.757964278046205,0.448472368072974,NA,"DLEC1"
"ENSG00000008256",1879.43068715873,-0.029687304363855,0.0976877364425975,-0.303900012887489,0.761204067971453,0.925330060701265,"CYTH3"
"ENSG00000008277",242.943127161929,1.14567365868003,0.204728043684892,5.59607583826375,2.19257821376179e-08,1.0119688132888e-06,"ADAM22"
"ENSG00000008282",2893.64593547076,0.0385443420600835,0.0869969883234519,0.443053751662953,0.657726855994262,0.881354161714457,"SYPL1"
"ENSG00000008283",1144.30788028586,0.272556112477268,0.111113311599611,2.4529564329736,0.0141687498007994,0.0981483637573383,"CYB561"
"ENSG00000008294",4786.83497085221,-0.310935997836101,0.0782030410219123,-3.97600903715468,7.00814632229285e-05,0.00145888654240101,"SPAG9"
"ENSG00000008300",481.231285223371,-0.161943153874885,0.172516237787864,-0.938712529043321,0.347878358956225,0.68469455422375,"CELSR3"
"ENSG00000008311",2429.96627988728,0.250430146669114,0.0831490207671903,3.01182316229912,0.00259683828077552,0.0278918388215743,"AASS"
"ENSG00000008323",0.481017863202752,-0.759202841696308,3.9579011664486,-0.191819555306768,0.847883552485349,NA,"PLEKHG6"
"ENSG00000008324",528.046242904381,0.202186361497805,0.125041196629679,1.61695798622752,0.105887350214197,0.364635313442793,"SS18L2"
"ENSG00000008382",91.4713667279471,-0.253073753959664,0.349535342521991,-0.724029084251306,0.469047879655102,0.778343884547206,"MPND"
"ENSG00000008394",2827.53597744899,0.0874696565503293,0.0917177149268429,0.953683338274378,0.34024395660216,0.678807073601493,"MGST1"
"ENSG00000008405",3275.99531956982,-0.0273764976705018,0.0991100760362288,-0.276223152734688,0.782376675439829,0.932938127633793,"CRY1"
"ENSG00000008438",0,NA,NA,NA,NA,NA,"PGLYRP1"
