##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	MLH1KO-1_S1_L002_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	65245604
1105	95-99	0.05766542961107035
1105	100-104	0.05692192940166052
1105	105-109	0.0369770185971845
1105	110-114	0.024617120121114056
1105	115-119	0.05926483849661679
1105	120-124	0.05616042028827195
1105	125-129	0.07095297994091254
1105	130-134	0.07060784442060708
1105	135-139	0.13341206418207463
1105	140-144	0.15398392407695383
1105	145-149	0.19377496530577787
1105	150-151	0.30128715853560095
1106	1	-0.18496849123491899
1106	2	-0.09678753016570596
1106	3	-0.12612711047289338
1106	4	-0.10585863110272697
1106	5	-0.005464085018004994
1106	6	6.084157213024355E-4
1106	7	0.07788145993770712
1106	8	0.07775720789451412
1106	9	0.1341792134915707
1106	10-14	0.05825568553164828
1106	15-19	-0.024232018389476195
1106	20-24	0.013188583113262098
1106	25-29	-0.02082286961398694
1106	30-34	-0.07099972613335126
1106	35-39	-0.10738166172293973
1106	40-44	-0.06557665296072912
1106	45-49	-0.0732118164176967
1106	50-54	-0.08582610612332786
1106	55-59	-0.03434093676745675
1106	60-64	-0.04183915676778582
1106	65-69	-0.05800594450764862
1106	70-74	-0.018916972416313627
1106	75-79	-0.03676661702693451
1106	80-84	-0.01775509928049246
1106	85-89	-0.046844699235386145
1106	90-94	-0.02926479091002676
1106	95-99	-0.03596003373579748
1106	100-104	-0.03448240273691994
1106	105-109	-0.03282334306011592
1106	110-114	-0.01944286567983511
1106	115-119	-0.029138687647659367
1106	120-124	0.004869398251031498
1106	125-129	0.008375650265371348
1106	130-134	0.01403474291026896
1106	135-139	0.08491700638777644
1106	140-144	0.08852201191626818
1106	145-149	0.14437968548346447
1106	150-151	0.2497045587436375
1107	1	-0.14101075857252
1107	2	-0.13150323510686945
1107	3	-0.11370788722838654
1107	4	-0.059505716148926524
1107	5	-0.007191436169577514
1107	6	0.013002365246727265
1107	7	0.053368143712525296
1107	8	0.10628330509320705
1107	9	0.10893798726986859
1107	10-14	0.08579120350912461
1107	15-19	-0.01155794732972737
1107	20-24	0.015807069467541623
1107	25-29	0.01671107951083428
1107	30-34	0.003829585519433465
1107	35-39	-0.0335874083482679
1107	40-44	-0.006639679028822343
1107	45-49	-0.018388766732122974
1107	50-54	-0.01926545733082463
1107	55-59	0.0033340034124691442
1107	60-64	-0.018876606369907734
1107	65-69	-0.02297088864936825
1107	70-74	-0.029072127508882772
1107	75-79	-0.025027474609927935
1107	80-84	0.014030341094567689
1107	85-89	-0.024421701065172385
1107	90-94	-0.0037623043390411226
1107	95-99	0.013660321394915798
1107	100-104	0.005278572409203264
1107	105-109	0.015321793153809438
1107	110-114	0.006564097767515875
1107	115-119	0.039785494824833734
1107	120-124	0.030086822813345293
1107	125-129	0.03684616948032726
1107	130-134	0.047121908875389806
1107	135-139	0.07976382950145933
1107	140-144	0.144621213683493
1107	145-149	0.1876485654557527
1107	150-151	0.30826404817149466
1108	1	-0.17350751593913571
1108	2	-0.10399073797110958
1108	3	-0.1235722682609719
1108	4	-0.11121417684688595
1108	5	-0.06669596211121132
1108	6	-0.02751943474185481
1108	7	0.07158518613010045
1108	8	0.06824476153810366
1108	9	0.08679825188428225
1108	10-14	0.08442196406492286
1108	15-19	-0.007815913632207128
1108	20-24	0.021399938956740527
1108	25-29	0.015854597389250102
1108	30-34	-0.03157783654942392
1108	35-39	-0.04865150018371622
1108	40-44	0.014280153500749293
1108	45-49	-0.011345367595282596
1108	50-54	-0.019579799933701736
1108	55-59	0.027830127857150444
1108	60-64	0.013349242944549644
1108	65-69	0.009591036714020618
1108	70-74	0.01710977981769446
1108	75-79	0.005231077395990269
1108	80-84	0.028787860357532224
1108	85-89	0.03222685763056887
1108	90-94	0.03187894632375077
1108	95-99	0.014506567451483932
1108	100-104	0.03809992461441425
1108	105-109	0.03241041047164117
1108	110-114	0.04587851103643459
1108	115-119	0.0486815408738579
1108	120-124	0.06926497352024086
1108	125-129	0.0752130271393483
1108	130-134	0.1186293044727833
1108	135-139	0.1556241319553422
1108	140-144	0.19588683116158734
1108	145-149	0.2744419960042137
1108	150-151	0.31226153071398954
1109	1	-0.15799946947949195
1109	2	-0.13318968835594802
1109	3	-0.07857980613849236
1109	4	-0.10260355513376851
1109	5	-0.017178530828566352
1109	6	0.025986188302660196
1109	7	0.08750247604461237
1109	8	0.1315662020610162
1109	9	0.12658551878188717
1109	10-14	0.08002593928713964
1109	15-19	0.004201804399158959
1109	20-24	0.013660357865212802
1109	25-29	-9.3838057021145E-4
1109	30-34	-0.016298600034616584
1109	35-39	-0.02586443228769042
1109	40-44	0.0263958511053346
1109	45-49	0.024980946912876334
1109	50-54	-0.003266252329837016
1109	55-59	0.028076949269504325
1109	60-64	0.019909680861516676
1109	65-69	1.302931884410441E-4
1109	70-74	0.010655719259872853
1109	75-79	0.011509886861219343
1109	80-84	0.017662099054874147
1109	85-89	0.01785476573209621
1109	90-94	-1.3141959193063713E-4
1109	95-99	-0.00638250355155634
1109	100-104	0.009270217419647508
1109	105-109	0.025955890575467322
1109	110-114	0.005245277987469876
1109	115-119	0.026796743203625795
1109	120-124	0.031084091209613973
1109	125-129	0.057468797273472205
1109	130-134	0.10212170262564513
1109	135-139	0.12439818085136523
1109	140-144	0.1706082579853998
1109	145-149	0.2132828637700186
1109	150-151	0.32170290637292
1110	1	-0.1649172802653993
1110	2	-0.12624939298587634
1110	3	-0.04680965285245264
1110	4	-0.06922340354146428
1110	5	0.008558715717853715
1110	6	0.05103971007489605
1110	7	0.114194524950328
1110	8	0.10635066771165214
1110	9	0.1634995378126547
1110	10-14	0.09153503231355131
1110	15-19	0.004194744723271526
1110	20-24	0.027335605521358275
1110	25-29	0.026071380613693407
1110	30-34	3.9504052176653204E-4
1110	35-39	-0.02460803025903857
1110	40-44	0.0269536675808979
1110	45-49	0.005505643622839784
1110	50-54	-0.011116472226113672
1110	55-59	0.029550272465527883
1110	60-64	0.017211686569702067
1110	65-69	0.009983156165041862
1110	70-74	-0.0031804610686378965
1110	75-79	0.008106005570695629
1110	80-84	0.01942330283168303
1110	85-89	0.01200172492042384
1110	90-94	0.01164262618662093
1110	95-99	0.03486731696800405
1110	100-104	0.03957047526706248
1110	105-109	0.027669425422075733
1110	110-114	0.04058131976849211
1110	115-119	0.03648969431335303
1110	120-124	0.06983918936073508
1110	125-129	0.06478452341338681
1110	130-134	0.0810355494626549
1110	135-139	0.11788653782597436
1110	140-144	0.16195845726409885
1110	145-149	0.2354298433744617
1110	150-151	0.3201370981991971
1111	1	-0.12499757484705043
1111	2	-0.126318520273216
1111	3	-0.05686693433415968
1111	4	-0.08437160211538952
1111	5	-0.027916151025735303
1111	6	-0.004216742422059383
1111	7	0.0816413220255896
1111	8	0.13081159879173043
1111	9	0.15294845161220394
1111	10-14	0.08251711035905629
1111	15-19	0.012960605966590322
1111	20-24	0.025619115601898557
1111	25-29	0.02105772595945865
1111	30-34	-0.0014024731338651009
1111	35-39	-0.015602950451203412
1111	40-44	0.002353369656525217
1111	45-49	0.00348701399352791
1111	50-54	0.01398859191456836
1111	55-59	0.03272446961609177
1111	60-64	-0.005016946277798695
1111	65-69	0.04871841266535881
1111	70-74	0.018313434418296026
1111	75-79	0.03585549338598781
1111	80-84	0.025410926844209314
1111	85-89	0.01980577654515514
1111	90-94	0.04079934461139345
1111	95-99	0.031623530427751234
1111	100-104	0.05482977721605664
1111	105-109	0.06145566517745493
1111	110-114	0.06757942379211102
1111	115-119	0.08699765830478157
1111	120-124	0.10616193845919497
1111	125-129	0.10278547241578906
1111	130-134	0.10386349412959817
1111	135-139	0.14150422077951674
1111	140-144	0.19545386269732035
1111	145-149	0.26225192132970676
1111	150-151	0.3510030096249537
1112	1	-0.27678164430020047
1112	2	-0.19320180836697176
1112	3	-0.08397678368545769
1112	4	-0.1014024741743853
1112	5	0.02529705220261036
1112	6	0.04533021124304781
1112	7	0.03861865625933092
1112	8	0.08806399073197468
1112	9	0.11471828885152746
1112	10-14	0.09821919481781549
1112	15-19	-0.01910366908679606
1112	20-24	0.010929027771524602
1112	25-29	-0.0053183557235101375
1112	30-34	-0.028438941403706508
1112	35-39	-0.04974791840192694
1112	40-44	-0.0022242809205437197
1112	45-49	-0.023732275965222982
1112	50-54	-0.0086156665854773
1112	55-59	0.04837024275105506
1112	60-64	-0.014228224371855447
1112	65-69	-0.002156978036246926
1112	70-74	-0.014853897544199413
1112	75-79	-0.004134283635913505
1112	80-84	0.009734492864900801
1112	85-89	0.014694152667154015
1112	90-94	0.020962792260192487
1112	95-99	0.013535163959737417
1112	100-104	0.00871995004465731
1112	105-109	0.01695815077552254
1112	110-114	0.05446541122670112
1112	115-119	0.041500568017568185
1112	120-124	0.04044255974713451
1112	125-129	0.08831413096810792
1112	130-134	0.11476244271477754
1112	135-139	0.13762455070585133
1112	140-144	0.16976419830749734
1112	145-149	0.22533521035380488
1112	150-151	0.3448641261124976
1113	1	-0.16881496577255461
1113	2	-0.09672322612380668
1113	3	-0.0989019776791551
1113	4	-0.08816157969891947
1113	5	-0.059949808729527376
1113	6	0.03366797880462258
1113	7	0.08171705126875395
1113	8	0.11391890569360186
1113	9	0.15085317748864924
1113	10-14	0.12137430026233176
1113	15-19	0.02867119295100906
1113	20-24	0.05539419559023884
1113	25-29	0.01945865280811887
1113	30-34	0.01295105225361226
1113	35-39	-0.022231722709094015
1113	40-44	0.015401062052710301
1113	45-49	0.012835297975456683
1113	50-54	0.0161103417543913
1113	55-59	0.04827792512978846
1113	60-64	0.03144644815296971
1113	65-69	0.041479351800830955
1113	70-74	0.03930583287411338
1113	75-79	0.05544323514008909
1113	80-84	0.048615850941004624
1113	85-89	0.06617630027633226
1113	90-94	0.06619474109188417
1113	95-99	0.07358988611476747
1113	100-104	0.07809804069366066
1113	105-109	0.07783815463893973
1113	110-114	0.08143267997447623
1113	115-119	0.0777500979732082
1113	120-124	0.09588353460246424
1113	125-129	0.12818048783488223
1113	130-134	0.1516980101151475
1113	135-139	0.1689441887499683
1113	140-144	0.21542138043374592
1113	145-149	0.28038046898277
1113	150-151	0.36826836466487833
1114	1	-0.27801569021764294
1114	2	-0.23587545435679402
1114	3	-0.1448873650252409
1114	4	-0.1972689913571486
1114	5	-0.08622633344302955
1114	6	-0.013540808649651126
1114	7	-0.04299870765531466
1114	8	-0.01688472615357739
1114	9	0.055833212387305764
1114	10-14	0.04490504836831377
1114	15-19	0.0019121778144040036
1114	20-24	0.03899750452779216
1114	25-29	0.011873242845290122
1114	30-34	-0.0015814766193642527
1114	35-39	0.019126217812505786
1114	40-44	0.023681262079932708
1114	45-49	0.03010117000563639
1114	50-54	0.015301873665166
1114	55-59	0.048977887488085514
1114	60-64	0.011064242270947489
1114	65-69	0.027356812889614446
1114	70-74	0.042064555610132004
1114	75-79	0.05461923946045033
1114	80-84	0.04420000501625054
1114	85-89	0.0823801359887355
1114	90-94	0.06587985226705229
1114	95-99	0.05781724087938045
1114	100-104	0.06958559878013659
1114	105-109	0.06397111419639145
1114	110-114	0.09263920701316408
1114	115-119	0.11198813230662097
1114	120-124	0.1369385907329317
1114	125-129	0.13881072441853348
1114	130-134	0.1617918086076955
1114	135-139	0.18733171902935908
1114	140-144	0.25043274499015666
1114	145-149	0.266418541576968
1114	150-151	0.36954422393413466
1115	1	-0.21417189041135742
1115	2	-0.10557518366966434
1115	3	-0.11703752220752506
1115	4	-0.07937977225271453
1115	5	0.004037251918205698
1115	6	0.03659024293676083
1115	7	0.13730255261953062
1115	8	0.12843675500708684
1115	9	0.15681881118111818
1115	10-14	0.0941269473104498
1115	15-19	0.02316943910533098
1115	20-24	0.04789073327683013
1115	25-29	0.02942498794833881
1115	30-34	0.009933847216210268
1115	35-39	-0.026088647068363002
1115	40-44	0.027528861530875304
1115	45-49	0.007647997608728474
1115	50-54	0.030504790786324065
1115	55-59	0.044191595302329745
1115	60-64	0.02375503149286118
1115	65-69	0.01505923757623151
1115	70-74	0.04250984216928089
1115	75-79	0.04157194345471993
1115	80-84	0.043070793052798706
1115	85-89	0.060439438438251614
1115	90-94	0.05769493438403117
1115	95-99	0.05353051437161582
1115	100-104	0.05499635896281774
1115	105-109	0.052091353583314515
1115	110-114	0.04838951780285328
1115	115-119	0.07174830037357083
1115	120-124	0.06803757634105523
1115	125-129	0.11098039688201311
1115	130-134	0.13171074788238002
1115	135-139	0.1449839177198058
1115	140-144	0.210490395486147
1115	145-149	0.2834746501105414
1115	150-151	0.3705095072697091
1116	1	-0.1830065558447913
1116	2	-0.155075298479467
1116	3	-0.05774278425259638
1116	4	-0.031075103836599283
1116	5	0.0034957034947566967
1116	6	0.08411757609871273
1116	7	0.15858421731009997
1116	8	0.10453634187879857
1116	9	0.15632523446240754
1116	10-14	0.10067447889435499
1116	15-19	0.034077976640375596
1116	20-24	0.06558437705778886
1116	25-29	0.06003300722316851
1116	30-34	0.019216293830979225
1116	35-39	0.0193067529769948
1116	40-44	0.061870159029282945
1116	45-49	0.056940243873263796
1116	50-54	0.048560019468048665
1116	55-59	0.06522490529173552
1116	60-64	0.05196099597128523
1116	65-69	0.07804746522440098
1116	70-74	0.07278649991098973
1116	75-79	0.053522669922330124
1116	80-84	0.0731632298990803
1116	85-89	0.07286336193934062
1116	90-94	0.10972896848489455
1116	95-99	0.09893772630532993
1116	100-104	0.09017954462699151
1116	105-109	0.0768977064534937
1116	110-114	0.11204209984703795
1116	115-119	0.113554854560455
1116	120-124	0.11611614510729851
1116	125-129	0.16469066871420068
1116	130-134	0.16579455523305597
1116	135-139	0.22556808178128307
1116	140-144	0.264093885513212
1116	145-149	0.3519540397778229
1116	150-151	0.44294905599191026
1117	1	-0.20234611985986106
1117	2	-0.16779762728314296
1117	3	-0.04032260083265271
1117	4	-0.08860381257407113
1117	5	0.009395427047550697
1117	6	0.05239045200569592
1117	7	0.07586375630177855
1117	8	0.14612191948347686
1117	9	0.1471504566284878
1117	10-14	0.12442673362473045
1117	15-19	0.0298296484581968
1117	20-24	0.0570733696622483
1117	25-29	0.03857374935017077
1117	30-34	9.917051871113358E-4
1117	35-39	-0.0017870949231379996
1117	40-44	0.03848115696197851
1117	45-49	0.029730459970629397
1117	50-54	0.037178295102606285
1117	55-59	0.043007460761437244
1117	60-64	0.0425183339951829
1117	65-69	0.0360431992773087
1117	70-74	0.036457131788189656
1117	75-79	0.051285826960864256
1117	80-84	0.06234860136098064
1117	85-89	0.06725416098117876
1117	90-94	0.088271987624438
1117	95-99	0.08128661231602052
1117	100-104	0.08814210252725019
1117	105-109	0.1000149619694568
1117	110-114	0.1066993080270251
1117	115-119	0.10075699065357924
1117	120-124	0.10347316593484379
1117	125-129	0.11394713284376223
1117	130-134	0.1510060663069055
1117	135-139	0.1870662149219342
1117	140-144	0.22648149796111738
1117	145-149	0.28901942926389523
1117	150-151	0.3863676084151635
1118	1	-0.14399392026783886
1118	2	-0.058628530778577215
1118	3	-0.0705416983252718
1118	4	-0.032795125000745884
1118	5	-0.030074317927940797
1118	6	0.09025067443103296
1118	7	0.13726689592631658
1118	8	0.19743956650020067
1118	9	0.16524103354660724
1118	10-14	0.12172852822847346
1118	15-19	0.04933289326047685
1118	20-24	0.05726155102728114
1118	25-29	0.04452568772951082
1118	30-34	0.03101521974314636
1118	35-39	0.00826339852084601
1118	40-44	0.06679220273866093
1118	45-49	0.053598974484067696
1118	50-54	0.05172326117626369
1118	55-59	0.0884175788281425
1118	60-64	0.05978495796446737
1118	65-69	0.05887326425609274
1118	70-74	0.046134928701100364
1118	75-79	0.05714334342272309
1118	80-84	0.08202214350097847
1118	85-89	0.07848646351464339
1118	90-94	0.08583974926809645
1118	95-99	0.08482547075622904
1118	100-104	0.08925898690408474
1118	105-109	0.09877006658786769
1118	110-114	0.09902516335866807
1118	115-119	0.12028621279038987
1118	120-124	0.12138874969431868
1118	125-129	0.11649835505453154
1118	130-134	0.15467656603382807
1118	135-139	0.20575312650971256
1118	140-144	0.241459676793923
1118	145-149	0.27968439668191536
1118	150-151	0.3931541737566633
1119	1	-0.209855509186049
1119	2	-0.056841852380927094
1119	3	-0.057010960431959745
1119	4	-0.008710808643449752
1119	5	0.042952324208279435
1119	6	0.09512885584806696
1119	7	0.10891997173300183
