"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AMELX",0,NA,NA,NA,NA,NA
"DMAC2L",607.936189514945,0.109653938615426,0.141795988314437,0.77332186840339,0.439331916771947,0.607973105296611
"BMP4",1105.04928819283,1.64574067571099,0.113837437018113,14.4569371800696,2.26661749095849e-47,1.44857463285802e-45
"PTGER2",8.41938036174577,-0.493829942998712,0.909067177463415,-0.543227118128556,0.5869734374753,0.735931504008493
"RPL32P21",0,NA,NA,NA,NA,NA
"FAM193A",2283.49905093866,0.550961655278223,0.085724145581995,6.42714665206233,1.30021372158508e-10,1.19765493484579e-09
"GRK4",358.868960290555,0.586728352442132,0.202008135310766,2.90447882972395,0.00367865080582404,0.0118649821824844
"SOX9",4055.54056079064,-0.664652597956229,0.0651188874382843,-10.2067560442605,1.84944891514018e-24,4.53334235475435e-23
"TEKT3",2.08995719685469,-0.646791357851084,1.74770537941639,-0.370080315291509,0.711322648634384,0.828572080444678
"MYH2",0,NA,NA,NA,NA,NA
"HS3ST3B1",1401.12045448483,-0.267479222493081,0.0855875913239308,-3.1252103062549,0.00177677981631795,0.00619581453805318
"SLC25A35",63.8230605128867,1.6284806603716,0.351991145434262,4.62648189164673,3.71929369428319e-06,2.06464266194021e-05
"MRPS7",1773.01685609044,-0.175170558605941,0.0841854490493077,-2.08077002123423,0.0374549614020215,0.0899031612456334
"GGA3",1698.09842787324,-0.22197984016957,0.111946728842983,-1.98290599880698,0.0473779304796673,0.109159298398027
"ARMC7",351.762378279134,-0.0866082405927681,0.160307601085847,-0.540262844719311,0.589015778115454,0.737266028087679
"NUP85",3174.06281137645,0.0813143742366771,0.0642571967688221,1.26545162760868,0.205709478118811,0.351652959628256
"SLC25A19",676.821397669909,-0.128663254879727,0.115045496035186,-1.11836846564056,0.263409656661545,0.422508416156489
"MIF4GD",305.832749321506,-0.183340753189104,0.160171787951564,-1.14465072491134,0.252353870875664,0.410165474950504
"NT5C",679.758412855818,0.0212867587905366,0.149054223900203,0.142812180920071,0.886438516712187,0.937746568554414
"MSTO1",2085.55396124133,0.199553278323989,0.0862812919577874,2.31282209382794,0.0207324225328612,0.0544326749350218
"TTF1",628.565325172169,-0.0849197521070497,0.128005292840518,-0.663408131200103,0.507069199630695,0.668995158019432
"GTF3C4",4960.59811028667,0.0221386745761476,0.0635229000060261,0.348514859586816,0.727453556172864,0.838819230984947
"DDX31",258.27626932044,0.319342051148948,0.216942091235284,1.47201517847732,0.14101677881811,0.26226136378077
"BARHL1",0,NA,NA,NA,NA,NA
"KIR2DL1",0,NA,NA,NA,NA,NA
"PPP1R12C",2667.35092163296,-0.0462288894309877,0.0787589739752715,-0.586966628660024,0.557226119496948,0.712702790929253
"MBOAT7",3092.81346460552,0.148717325888348,0.100472164090667,1.48018435986056,0.138824053150477,0.259170674964906
"SRMS",1.94945131270019,-4.47629472803309,2.30155772251987,-1.94489787687454,0.0517872706294356,NA
"OPRL1",1.54723207781945,4.00160487577033,3.40816910150416,1.17412157571767,0.240346332564737,NA
"SLC2A4RG",2175.99771755312,0.961166114266242,0.0777382912290566,12.3641271125211,4.08626034318948e-35,1.63218239844443e-33
"NPBWR2",0.528466783407765,-2.59401770263946,3.99416532672165,-0.649451760367815,0.516046417195399,NA
"FNDC11",0.321864665096311,1.7322442211216,4.03608793805201,0.429188919495559,0.667785746045012,NA
"BHLHE23",0,NA,NA,NA,NA,NA
"PPDPF",1902.03129954204,0.939939566223963,0.0857943577572341,10.9557270523971,6.23754509369455e-28,1.82708091702803e-26
"IL1B",348.389523938099,-2.86766444483954,0.173546615904841,-16.5238857000354,2.46961807834309e-61,2.5990142351425e-59
"PLGLB2",81.8717487874433,-0.414377945895231,0.315934035853594,-1.31159640579927,0.189656346390921,0.331596725807843
"IL37",3.43861363772685,1.89353778340606,1.54261763041079,1.22748356175718,0.219640896456839,0.368937088333074
"CHCHD5",180.112506368982,-0.397540388408521,0.394898799878887,-1.00668927971025,0.314084115400354,0.480713082657949
"PAX8",120.584687344084,0.0853125475039393,0.28535343614841,0.298971509351543,0.764961784128287,0.865302397892427
"INSIG2",505.838183603537,-0.207834009322657,0.150530842348748,-1.38067392754735,0.167379241322755,0.301402680967973
"POLR1B",3110.89815233995,-0.163806207266008,0.0930917256840074,-1.75962155672175,0.0784719940355983,0.1655040555833
"HTR5BP",0,NA,NA,NA,NA,NA
"CCDC93",2005.8778951418,-0.492106566349701,0.275612338649626,-1.78550266929557,0.0741798187577417,0.158198072402295
"PSD4",514.086215076541,-1.46697420002929,0.216878221543465,-6.76404569158315,1.3419073303806e-11,1.35074578072389e-10
"SLC25A23",1540.00020210813,-0.800076535997165,0.119539674372381,-6.69297904815121,2.18672458821998e-11,2.16029705665915e-10
"PSPN",184.44893079534,-0.15688409845828,0.203077070561058,-0.772534772265735,0.439797760365136,0.608275707076604
"GTF2F1",2400.74805189398,-0.282607706703807,0.0825899435510138,-3.42181740963714,0.00062204071747253,0.00238906591118438
"ALKBH7",407.968976929703,-0.269976700843423,0.177726810088109,-1.51905444490666,0.128748792136384,0.244305767846787
"CLPP",1966.85321013778,-0.397714796151609,0.100210363628797,-3.96879905181104,7.22357633669274e-05,0.000328982519091409
"TNFSF9",73.0911707424658,0.965187071394197,0.31433275377053,3.0705901940426,0.00213636150554283,0.00730477693772671
"GRIA3",1.70949153421909,4.14570214311591,2.80040681731677,1.48039281917195,0.138768445245424,NA
"THOC2",3407.20735424375,0.229868090794654,0.07826364155095,2.93709935085258,0.00331297948165684,0.0108407399720944
"MED1",7441.50368700311,-0.142843969379227,0.102601520136403,-1.39222078960744,0.1638555491641,0.296576856494239
"RPL23",12896.2748125094,0.163036623710554,0.0546698519623344,2.98220349714648,0.0028618170581038,0.00951502739239014
".8",0,NA,NA,NA,NA,NA
"ATG4C",742.247156658225,-0.0682294246091881,0.141673426575342,-0.481596487488808,0.630092621898367,0.770249553443959
"CD70",0.47560298006164,0.567858516253528,4.04510148746836,0.140381772376476,0.88835835877255,NA
"C3",384.940920162632,0.31362677287889,0.178313627961599,1.75884914946844,0.0786031341237162,0.165720979153588
"SH2D3A",221.32132849139,-1.03771407154423,0.227276621623425,-4.56586367806724,4.97441969537739e-06,2.71760727840403e-05
"TRIP10",3088.97443495265,-0.0850882578570934,0.0719228206721286,-1.18304951143367,0.23678952566865,0.389916229141433
"GPR108",203.886134225203,-0.18388028483161,0.211614036493769,-0.868941814438779,0.384878956995498,0.55490136744839
"TNFSF14",19.5834472523157,0.204877991624183,0.633834462323133,0.323235803356705,0.74651666784995,0.852401613626676
"FOSB",2919.93490522182,0.0178473584028643,0.0855343250244585,0.208657265931085,0.834715802614229,0.907070806317039
"OPA3",1518.75593059212,-0.672367435064977,0.14552508473359,-4.6202854737784,3.83212398362011e-06,2.12459239785878e-05
"SNRPD2",3964.75982730002,-0.178608514963515,0.0783771980135215,-2.27883261318811,0.0226770174273865,0.0587684682488376
"RTN2",164.325314885607,-0.149759567926945,0.233089275212486,-0.642498749847767,0.520549400765224,0.680855527159992
"EML2",913.281524667255,0.553750958834698,0.118429163970378,4.67579893558318,2.9281139281224e-06,1.64624447494406e-05
"VASP",5580.06212249311,-0.439609618795263,0.0880375410116026,-4.99343363914863,5.93151725397081e-07,3.67582566073826e-06
"SYMPK",6661.15722661171,0.0111413992674871,0.0784745153400137,0.141974744529658,0.887099954530887,0.938017068821391
"GPCPD1",1205.49845602556,0.505377329949044,0.105090823362322,4.80895775463335,1.51719262635726e-06,8.90900782099193e-06
"SDCBP2",28.6613523813116,-0.897235074988696,0.555329672709174,-1.6156800529162,0.10616350585482,0.2095253919594
"PANK2",2699.86053567493,-0.130289152834924,0.0709037789199563,-1.83754878540406,0.0661289214320308,0.144106112110098
"TGM3",0.361110584637561,-2.03977528779318,4.03444934503584,-0.505589515035802,0.613144843639776,NA
"GNRH2",7.26398406387998,-0.588412193292323,0.972589297601661,-0.604995546160447,0.545181956032152,0.701654882267926
"DEFB126",0,NA,NA,NA,NA,NA
"FOXA2",1144.72712429353,0.082876012889399,0.0999160739761513,0.829456258551356,0.406846278437187,0.577503074719895
"CD93",1.81732203205438,0.0955062514679016,2.16259048019185,0.0441628927634182,0.96477456046351,NA
"GZF1",884.783889671355,0.367342605758521,0.120332209298291,3.05273715076498,0.00226764471497534,0.00772211894316829
"PAX1",0.613084983089507,2.62396308898651,3.98180781125679,0.658987880220742,0.509903551418959,NA
"NAPB",370.377062160496,0.198179599452159,0.152873062796428,1.29636703698455,0.194849062903837,0.338480938560929
"CST8",0,NA,NA,NA,NA,NA
"NKX2-4",0,NA,NA,NA,NA,NA
"CENPB",2907.82904308416,0.0287484972837239,0.111044520337183,0.25889163370178,0.795718853518322,0.884104112440543
"PSMF1",3569.99221684001,-0.173902488971539,0.0748881741699541,-2.32216222252766,0.0202242022945824,0.0532894085947953
"NKX2-2",0,NA,NA,NA,NA,NA
"DTD1",973.65713130929,0.120228175755898,0.113313479211636,1.06102271850066,0.288679576712778,0.452712015769347
"CSTL1",0.176155594469255,-1.10607685769562,4.0804728567969,-0.271065853520681,0.78634038363246,NA
"RBCK1",1217.39591058385,-0.249232451733489,0.180820560610729,-1.37834132850654,0.168097928797908,0.302387011118038
"TMX4",2238.07748959355,-0.883942416665416,0.0854514262711254,-10.3443845847674,4.43758174840227e-25,1.12216545652043e-23
"CST11",0,NA,NA,NA,NA,NA
"STK35",2854.78717649405,0.200160592969643,0.0737399224955343,2.71441284714891,0.00663933674603569,0.0200837079710116
"SNRPB",9169.09081743605,0.12286393839049,0.100613729913242,1.22114485266011,0.222031179958705,0.37167330105479
"NRSN2",920.677136964725,0.353456039202483,0.110757280660497,3.19126685934017,0.00141650380167298,0.00505483336333048
"AP5S1",697.317058367013,-0.0528483444027501,0.160737820294184,-0.328785996388569,0.742317448434728,0.849972581682217
"RRBP1",3056.73165695048,0.25042022170835,0.104820956367633,2.38902820949337,0.0168930052078267,0.0455709234884963
"BMP2",521.366237173162,-2.71995466175127,0.13562708006723,-20.0546576716315,1.83804445221643e-89,3.58929236085597e-87
"ZNF133",226.599967146201,0.261539061786914,0.233798980328304,1.11864928332731,0.263289789606474,0.422354696269968
"FLRT3",15.1759032726926,-3.46404989020511,1.0664902152501,-3.24808408053961,0.00116184932204054,0.00423202110567097
"OVOL2",0,NA,NA,NA,NA,NA
"PCSK2",4.30135568369775,-0.990072294535277,1.37132778440984,-0.721980773518247,0.470306298340415,0.63655242151196
"GFRA4",0,NA,NA,NA,NA,NA
"MKKS",1721.13356917889,0.150441381882056,0.0781516612625417,1.92499275705304,0.0542302643767209,0.122144930977941
"BFSP1",53.4815246181491,0.775359017678488,0.419223541300161,1.84951211297396,0.0643839003670929,0.141037897164609
"DSTN",6055.23529819293,0.2490823129965,0.0614473056818952,4.05359210192172,5.04371293113718e-05,0.000235941588407602
"LAMP5",0.82377151419457,-0.348260337497127,3.71120626626081,-0.0938401997925092,0.925236097746774,NA
"SNRPB2",1697.19679363942,-0.0392839948001686,0.0976451879946005,-0.40231367880966,0.687453188971951,0.812726341731605
"MGME1",1403.80070643741,0.0318995022115434,0.0898364580736468,0.355084148413249,0.722526551621672,0.835292737206054
"LRRN4",73.7612424561701,1.21051629092919,0.32808671989782,3.68962294879291,0.000224586668622208,0.000935112698657974
"TBC1D20",1841.97610635705,-0.178043120056846,0.0849065135872256,-2.0969312310055,0.0359996634007397,0.0869698108264506
"ITPA",944.721341909192,0.0231311665350437,0.147578523791495,0.156738026243739,0.875451316844121,0.932312634855528
"TCF15",0.160027815272566,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"OTOR",0,NA,NA,NA,NA,NA
"MCM8",4193.1332647953,0.0273141702551478,0.0624135326217837,0.437632178596066,0.661652940827661,0.793542823350491
"BANF2",0,NA,NA,NA,NA,NA
"TMEM74B",0.154723207781945,0.817476493946865,4.0804728567969,0.200338667266266,0.841215723376499,NA
"FAM110A",481.384325101724,0.141948041450207,0.153037984699509,0.927534701459397,0.353648983242017,0.522968572425289
"SIRPD",0,NA,NA,NA,NA,NA
"MRPS26",914.275360749588,-0.0933985289531389,0.100667239862911,-0.927794673623014,0.353514087483238,0.522968572425289
"DEFB129",0,NA,NA,NA,NA,NA
"S1PR4",1.82295924388622,1.37116673018147,2.14295446775898,0.639848746583672,0.522270937700878,NA
"NCLN",5800.44681466876,0.561424274128185,0.0854318046313387,6.57160733699683,4.97749846120932e-11,4.74658358414291e-10
"CITED1",12.4831668090824,1.37061508565768,0.872487630726929,1.57092781305762,0.116199417322734,0.224887651078851
"HNRNPR",10.0979183919625,-1.70758649889292,1.21361707813647,-1.40702246998282,0.159420725916353,0.289893353127771
"MAX",1892.55752528345,-0.46622858861653,0.0862030601360863,-5.40849231895606,6.35575126838567e-08,4.45561741291895e-07
"CHURC1-FNTB",5.09578163530456,0.519670557216062,1.96114817416182,0.264982811631846,0.791022702990116,0.88116942445544
"ARMCX5",214.193788285646,-0.446143650660374,0.203797833207885,-2.18914815549232,0.0285860734229691,0.071587381078467
"GDF5",3.3872767669089,1.92179800778678,1.69488751087241,1.13387938459561,0.256845145703642,0.415009049898088
"MMP24",20.7713836976131,1.95632727160297,0.648464395442181,3.01686150442996,0.00255406473964674,0.00859917390791024
"NECAB3",445.185338319078,1.11433974565983,0.156410579743542,7.1244524985903,1.04495219215226e-12,1.15141283868815e-11
"ID1",1817.3215818088,0.753308272761086,0.0962819714090815,7.82398056184829,5.11787132713128e-15,6.81930163565824e-14
"RALY",3823.01194517324,0.00775415204089386,0.0844876570942218,0.0917785189882389,0.926874011381027,0.958748523207563
"DYNLRB1",1038.49538254117,0.356532552699734,0.100444398083353,3.54955138865852,0.000385888140213266,0.00154522307228256
"C20orf173",0,NA,NA,NA,NA,NA
"EIF2S2",6318.70414332991,-0.0948921044685961,0.0654058826782,-1.45081910958177,0.146830237012136,0.270610467228218
"ERGIC3",4654.78625803341,0.0771984159361732,0.0691200165100661,1.11687496378029,0.264047790733334,0.423261576262162
"ROMO1",919.17215308029,-0.238485644062912,0.150623783377307,-1.5833199692343,0.113348553665504,0.220584744842346
"BPIFB9P",0,NA,NA,NA,NA,NA
"FAM83C",1.97284174047146,0.250567799600253,2.15783140133545,0.116120193378028,0.907557285072303,NA
"BPIFB1",6.52792675966017,0.752628317459191,1.00582177272326,0.748272047662528,0.454296081142798,0.621632951267881
"CEP250",2885.85093162084,0.373340358455306,0.0955484274446329,3.90734173695998,9.33171257364723e-05,0.000418059771812006
"PLAGL2",2869.39697786597,-0.0577844979393707,0.0704240403963013,-0.820522333200376,0.411918403038319,0.581824437441124
"MMP24OS",1841.3347705643,0.0947027059034333,0.139484388803693,0.678948423659912,0.497170542126383,0.660251796725947
"GRPR",35.2683930648743,3.44259673102293,0.62994688022014,5.46490004017464,4.63167728828404e-08,3.28763038536317e-07
"KDM5C",3038.99440378925,-0.145664756122119,0.0750214625814312,-1.94164111322155,0.0521805620817256,0.118286260619931
"AMOT",653.202101530399,-0.906362768261536,0.118258396500375,-7.66425721203367,1.7986910847304e-14,2.30072749738986e-13
"TMEM115",1283.56653730294,0.121467277173971,0.105929131181084,1.14668435226118,0.251512099883835,0.409062109518638
"PSMB2",5836.93469171212,-0.594415304688367,0.055695346418959,-10.6726206569751,1.36715118240841e-26,3.77200659824611e-25
"AGO3",2664.45213806954,-0.802924700532631,0.129670529730317,-6.19203686606755,5.93916556314029e-10,5.17505378146706e-09
"UROD",2151.06650184961,-0.51919500966924,0.0965598582440728,-5.37692390099495,7.5769178618691e-08,5.24888968948953e-07
"ST3GAL3",1402.97476038997,-0.274769909157456,0.0912199895162853,-3.01216773444599,0.00259389226435996,0.00871875695595621
"TMEM53",91.1957328891839,-0.382005154964939,0.280798086397559,-1.36042648960253,0.17369500057564,0.310138132187024
"HECTD3",1380.85525768106,-0.413316910580385,0.0953972294646418,-4.33258819883839,1.47366596065768e-05,7.53116582104066e-05
"KLC1",4274.90083619522,0.162226603159776,0.0787714396625653,2.0594596703413,0.0394502246309532,0.0938464669584465
"XRCC3",1930.460227086,-0.0543842743855504,0.0817850328386755,-0.664966100739065,0.506072175469871,0.6681957908102
"TUBGCP3",2113.44686881224,0.0531534534727023,0.101997736576325,0.521123852909496,0.602280495449532,0.748117196304195
"MCF2L",7.78206345144929,1.7862949481386,1.17303903803521,1.52279241373805,0.127810648542344,0.242919016776436
"F10",0,NA,NA,NA,NA,NA
"PCID2",1415.52434951427,-0.122842105321349,0.0890880044972353,-1.37888491289713,0.167930240555227,0.302209090493355
"PROZ",0,NA,NA,NA,NA,NA
"SLURP1",0,NA,NA,NA,NA,NA
"LRFN3",469.203790092197,-0.142963778329867,0.285485325488777,-0.500774525223319,0.616529816141299,0.7597469863051
"IGFLR1",63.9333947298717,0.399932572723949,0.44744285793146,0.893818206357896,0.371419166361467,0.541492480199319
"CAPNS1",5623.20971442201,-0.366108661872819,0.0707174182126418,-5.17706487490761,2.25403853803598e-07,1.47650865844139e-06
"PDCD2L",691.721191413967,0.0219371097778214,0.109087742737842,0.201096009755562,0.840623502018657,0.910522070057343
"GPR42",0,NA,NA,NA,NA,NA
"RBM42",2558.84823672697,0.207059780728666,0.0993678619608895,2.08377011080467,0.0371810833317138,0.0893311742385332
"KIRREL2",0.693814600394812,-2.9878485679023,3.8499832744915,-0.77606793455406,0.437708875328299,NA
"UBA2",3498.04622222958,0.206087662679026,0.0715228321286177,2.88142480583575,0.00395881681726614,0.0126640345037227
"FFAR2",3.5852113531968,-1.68841054679161,1.84310280020732,-0.916069655258344,0.359630362235498,0.529665542141959
"HCST",0.938730027261733,3.25243515828162,3.05845326313563,1.06342483551542,0.287589334985266,NA
"COX6B1",1890.29478434792,-0.0468730096068672,0.0917651134577715,-0.510793348808283,0.609495766991309,0.75462402993112
"KRT36",0.701054051320196,-3.00235640211792,3.86407734520437,-0.776991797497036,0.437163609710879,NA
"THRA",630.565880123491,-0.652211980694151,0.157292853552127,-4.14648196637877,3.37622758087749e-05,0.000162746022309166
"CCR7",3.33633531017589,0.180422146619995,1.68686405603344,0.106957135030932,0.914822985904718,0.952545410111702
"NR1D1",308.61995540376,-1.43586025772695,0.157391133750125,-9.12287892916847,7.31546752668681e-20,1.3721381193332e-18
"FRMD8",1219.27424032587,-0.331639860524714,0.167859354643914,-1.97570079563473,0.0481886747647554,0.110751400417232
"PRDX5",342.275164038625,-0.554204318557546,0.163898843321543,-3.38138029119759,0.000721226505618506,0.00273533790164982
"BCL2L12",1483.21268403657,0.190411104784222,0.112090988548965,1.69871911425818,0.0893721202017596,0.183709358192506
"IRF3",1813.13062667259,0.319218701389152,0.143400695555724,2.22606103932814,0.0260100931511498,0.0660588709727541
"PRMT1",7268.16481358138,-0.240656447412023,0.0707229119560566,-3.40280738951408,0.000666972816854879,0.00254558912661217
"RRAS",549.715991866767,0.347948326072186,0.135063658478364,2.57618022488206,0.00998985612089288,0.028905452967516
"PRRG2",11.8852849087168,-0.245084973990536,0.790298304333938,-0.310117043964929,0.756471951570622,0.859293856570171
"SCAF1",6087.10162862919,0.101867891564404,0.102774680085967,0.99117692683836,0.321599195031952,0.488767368789913
"PRR12",2476.0695854162,-0.143358632171374,0.113209741153151,-1.26631004285609,0.205402102819254,0.351230001658726
"TSKS",0.356819418185612,-2.0246485032098,4.03579282450468,-0.501673051925874,0.615897523451401,NA
"FLRT1",0.160932332548156,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"ASL",372.485963798044,0.477201036230489,0.17707392737425,2.69492546591522,0.00704043778641055,0.0211477856940977
"SBDS",2655.14277054158,0.895287638843198,0.0757358181893731,11.8211918778587,3.03349881875739e-32,1.08361263698498e-30
"CSN1S1",0,NA,NA,NA,NA,NA
"STAT5A",611.365097811128,-0.932983080165668,0.141642750675581,-6.5868749068745,4.49180415379322e-11,4.30209580397362e-10
"WNK4",182.69048600354,-0.621273553875384,0.273451384987621,-2.27197077061251,0.0230882758140064,0.0596642328232852
"BECN1",2464.67779146401,-0.27872837753554,0.102900030587595,-2.70872978310993,0.00675413238641676,0.0203993601462922
"PRKCG",14.0565899309222,-0.191261001229735,0.845755539549971,-0.226142179726668,0.821090839523507,0.899331391289146
"TRAP1",3819.486849547,-0.108714329327181,0.071741034860887,-1.51537163546622,0.129678316346544,0.24556582370332
"GLIS2",316.680695332506,-0.625880108883505,0.215906009773923,-2.89885450404493,0.00374528647747367,0.01206440796217
"NSRP1",977.436337102318,0.255145448068081,0.126050832991024,2.02414725879875,0.0429550023124502,0.100751923881131
"AHDC1",1576.57102975546,-0.417202882006718,0.107652399655319,-3.87546290972162,0.000106422190024982,0.000472673740128648
"IFI6",95.8814571851431,0.38040865742902,0.301283641330889,1.26262632696752,0.206723501900983,0.35280302446201
"DACH2",2.38273827536786,-2.019910086299,2.67236774560633,-0.755850346427793,0.44973892706491,0.617609129798859
"ZNF384",1281.71367574894,-0.277809569735535,0.109622377639721,-2.53424141782958,0.0112691064059046,0.0321256358611149
"EMG1",1010.5370657119,-0.222344100777953,0.129775981970736,-1.7132916075957,0.0866589055799866,0.179142612412391
"SSX1",0.516714637446366,-2.56434290368543,3.99598676508447,-0.64172957880936,0.521048780448265,NA
"UXT",73.1472581020134,-0.161346387964742,0.312139714762609,-0.516904387150641,0.605222904937904,0.750867750549461
"CFP",45.4300778673371,2.03010008647368,0.459820314017203,4.41498564675794,1.01016692547185e-05,5.29328673678228e-05
"ELK1",1513.24865429155,-0.279116316782546,0.0986128657189201,-2.83042496278449,0.00464862139796437,0.0146582950093995
"TIMM17B",664.78430727825,-0.330568116968702,0.129908851948884,-2.54461579799636,0.0109398032230891,0.0312832804500147
"PCNX4",12354.7768546256,-0.117861477618701,0.0586922596367051,-2.00812642669142,0.0446298586966982,0.104049788836293
"ATG14",942.004776657219,0.326652543993647,0.115702857573773,2.82320204395445,0.00475465976403687,0.0149353253535206
"KTN1",9672.26940114992,0.36084087819232,0.0768817012470388,4.69345595036788,2.68627853934467e-06,1.51756172706469e-05
"SIX1",1184.60919917531,-0.610179822074778,0.113245371334023,-5.38812151778831,7.11979091625472e-08,4.94390854813026e-07
"RHOJ",142.544078034165,-4.32956346794402,0.855819601258674,-5.05896740572012,4.21532904749481e-07,2.6677856683371e-06
"DLGAP5",5558.24536597609,0.995530355410151,0.0693933093945511,14.3462008671447,1.12535325279293e-46,6.93967839222306e-45
"L3HYPDH",629.250333845244,-0.763280126582062,0.134251049471394,-5.68546860220039,1.304544515873e-08,9.87822915401467e-08
"HSPA2",191.548256197408,1.61182476295727,0.224189575194916,7.18956160899054,6.49996853347341e-13,7.27623866087868e-12
"ZBTB1",1159.33578190339,-0.148025369301687,0.10679238352496,-1.38610418098862,0.165715093890745,0.299018765413742
"TRMT5",1713.82230179609,0.0185209071740785,0.127398457848886,0.145377797241841,0.884412593655836,0.936899162697844
"PLEKHG3",2433.86323899273,-0.593561927286071,0.0990616586370281,-5.99184321616239,2.07475901784285e-09,1.72324620692761e-08
"PZP",0,NA,NA,NA,NA,NA
"PRDM7",11.0053509103564,0.120094311375285,1.04653576060773,0.114754140179161,0.90863999967256,0.949115231115674
"RHOT1",764.755576260745,-0.0488243067335205,0.111887705982218,-0.436368824482646,0.662569154250839,0.794368844120232
"EVI2A",845.892980347313,0.996592047790177,0.106206303484349,9.38354895231844,6.3788686308902e-21,1.26819701570017e-19
"OMG",2.75496306498354,0.700658269800726,1.74192846572598,0.402231368042266,0.687513758927416,0.812743277941033
"DYNC2I1",322.392304900735,0.858907819914768,0.195741799476492,4.38796323632409,1.14417109869366e-05,5.94583295669458e-05
"AIF1L",204.844020551023,-1.26787695583736,0.199656943871744,-6.35027728688372,2.14927163718246e-10,1.93908875890564e-09
"FAM78A",36.498050286,-1.40392240661477,0.459448682515635,-3.05566749898558,0.00224560133678395,0.0076544692579476
"NUP214",5407.67665491858,0.138815068812726,0.102967135565689,1.34814927161072,0.177610376722207,0.315430716541308
"CTAG2",0,NA,NA,NA,NA,NA
"AVPR2",0,NA,NA,NA,NA,NA
"SLC10A3",686.190640250909,0.222534981332844,0.139014769755024,1.60080099204568,0.109421003821724,0.214556972237733
"MAP2K2",4752.91002651562,0.40948656043625,0.115548133316714,3.54386132153135,0.000394312593713958,0.00157644309247562
"HNRNPH2",1145.61977790842,0.0439278963889712,0.0975137137764853,0.450479165316787,0.652364973803574,0.78683688966314
"ARMCX1",522.259374448315,-0.135395677816319,0.121953160401738,-1.1102268885062,0.266901268835851,0.426629358780362
"TMEM35A",0.160027815272566,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"NXF5",0,NA,NA,NA,NA,NA
"TIMM8A",510.284083768609,-0.227613295082821,0.131583440797463,-1.72980196978715,0.0836656624051875,0.174200215231746
"ZC4H2",222.901672765291,0.0270340381951346,0.217899412730476,0.124066595023703,0.901262547076684,0.945088858285961
"CANX",2923.90691798077,-0.054039837907362,0.106648280580549,-0.506710821901596,0.612357736213269,0.756728112357488
"INTS11",2057.30105625604,0.309713015022426,0.079668720516369,3.8875108450975,0.000101277464021793,0.000451879012486168
"RGS13",1.57026448059397,-1.10770132216258,2.15465543904285,-0.514096733097449,0.60718436136154,NA
"IPPK",996.595103041091,-0.418680888733021,0.102342485519891,-4.09097831273259,4.29557303904116e-05,0.000203764362108363
"ZNF484",426.82630011966,0.125720336412536,0.149006664357024,0.843722909676758,0.398824262447508,0.569494346158186
"OMD",5.22524374754583,0.073014077702286,1.24594009886616,0.0586015955090705,0.95326943983652,0.972695680743546
"FGD3",5.07081645416238,2.08957210004441,1.29245401285996,1.61674773667232,0.105932744999887,0.209187414985733
"HIVEP3",1532.89435945561,-0.737818055991011,0.102583891775659,-7.19233832154219,6.36909674394e-13,7.13428140693088e-12
"PPCS",663.396781791854,-0.908678799467211,0.145862290825326,-6.22970333405349,4.67319261772505e-10,4.10645459294598e-09
"EDN2",15.8704602474606,0.0213286837621373,0.740902286836309,0.0287874449047955,0.9770341142459,0.986577107605383
"BCL11B",11.3495398762241,5.87893950037184,1.42809025312733,4.11664422994115,3.84428792566943e-05,0.000183845878350042
"COX7C",3299.26444712577,-0.0529894959125969,0.0680339723768613,-0.778868175138615,0.436057372684797,0.604751305673744
"TRAF2",1349.69577438717,0.174988199121366,0.122497665741894,1.4285023152202,0.153147328705322,0.280254508745942
"ABHD8",707.901851790944,-0.951972270672206,0.10837189869602,-8.78430923631285,1.57328329527345e-18,2.67412513679215e-17
"MASP1",8.60983040206494,2.91437528368945,1.36841422830427,2.12974640529784,0.0331925555629577,0.0813611107418384
"ATP13A4",20.5379772461057,0.100137155583627,0.886048106742696,0.113015483946749,0.910018279448564,0.949849819533704
"PLAAT1",69.2690786497679,0.458752986543826,0.362795469999485,1.26449480348935,0.206052484703191,0.352102325586639
"HELB",106.644694731659,0.182920300170188,0.34661436794354,0.527734326927798,0.597683744421183,0.744351743778507
"RAP1B",4696.35412931338,-0.201269198922784,0.0649623245582763,-3.0982450257338,0.00194670403484634,0.00672035423540061
"IL22",0,NA,NA,NA,NA,NA
"TSPAN8",13.1120855033092,-3.8650908794832,1.03041025818265,-3.75102135172849,0.000176115699648491,0.000749451191603445
"BEST3",99.3258865359781,-1.4483621041801,0.279288805348833,-5.18589387201211,2.14981214073159e-07,1.4119188480328e-06
"RAB3IP",1223.41753971549,0.0623599314012078,0.122463780320657,0.509211223415819,0.610604176965238,0.755357810245939
"PTPRB",155.783838462314,-0.723933990309123,0.299098069141464,-2.42039004928088,0.0155038670951755,0.0422450332089471
"DYRK2",1308.44976962171,-0.0918292421430325,0.117081869402102,-0.784316501025936,0.432854419484035,0.601995443731259
"YEATS4",725.293810994354,0.22716091012277,0.139543070942235,1.62789100590172,0.103547998859859,0.205703185256248
